puma12,puma22,stab,PUMA12name,PUMA22name,pop20,afact,AFACT2
2500100,2500100,MA,Berkshire County--Pittsfield City,Berkshire County--Pittsfield,128878,0.9988,1
2500100,2500201,MA,Berkshire County--Pittsfield City,"Franklin & Hampshire (West, North, East) Counties",81,0.0006,0.0007
2500100,2500400,MA,Berkshire County--Pittsfield City,2500400,78,0.0006,1
2500200,2500201,MA,Franklin & Hampshire (North) Counties,"Franklin & Hampshire (West, North, East) Counties",82902,0.6742,0.6953
2500200,2500301,MA,Franklin & Hampshire (North) Counties,Hampshire County (South)--Northampton,39649,0.3225,0.3452
2500200,2500501,MA,Franklin & Hampshire (North) Counties,Worcester County (Northwest)--Gardner,407,0.0033,0.0037
2500300,2500504,MA,Worcester County (Central)--Worcester City,Worcester City (East),105624,0.5115,0.9981
2500300,2500505,MA,Worcester County (Central)--Worcester City,Worcester City (West),100894,0.4885,0.9964
2500301,2500501,MA,"Worcester County (Northeast)--Leominster, Fitchburg & Gardner Cities",Worcester County (Northwest)--Gardner,29500,0.2323,0.2661
2500301,2500502,MA,"Worcester County (Northeast)--Leominster, Fitchburg & Gardner Cities","Worcester County (Northeast)--Fitchburg, Leominster & Lunenburg",97317,0.7662,0.818
2500301,2500601,MA,"Worcester County (Northeast)--Leominster, Fitchburg & Gardner Cities",Middlesex County (Northwest)--Outside Lowell,193,0.0015,0.0015
2500302,2500501,MA,Worcester County (West Central),Worcester County (Northwest)--Gardner,9193,0.073,0.0829
2500302,2500504,MA,Worcester County (West Central),Worcester City (East),202,0.0016,0.0019
2500302,2500505,MA,Worcester County (West Central),Worcester City (West),363,0.0029,0.0036
2500302,2500506,MA,Worcester County (West Central),Worcester County (West Central)--Outside Worcester City,116126,0.9225,1
2500303,2500501,MA,Worcester County (East Central),Worcester County (Northwest)--Gardner,15428,0.1215,0.1392
2500303,2500502,MA,Worcester County (East Central),"Worcester County (Northeast)--Fitchburg, Leominster & Lunenburg",109,0.0009,0.0009
2500303,2500503,MA,Worcester County (East Central),Worcester County (East Central)--Outside Worcester City,111389,0.8774,0.7307
2500303,2500604,MA,Worcester County (East Central),Middlesex County (West Central),23,0.0002,0.0002
2500304,2500403,MA,Worcester County (South),Hampden County (East)--Chicopee,49,0.0003,0.0003
2500304,2500503,MA,Worcester County (South),Worcester County (East Central)--Outside Worcester City,425,0.0027,0.0028
2500304,2500507,MA,Worcester County (South),Worcester County (South),156769,0.9955,0.9997
2500304,2500906,MA,Worcester County (South),"Norfolk County (Southwest)--Franklin, Walpole & Foxborough",240,0.0015,0.0019
2500400,2500201,MA,"Worcester & Middlesex Counties (Outside Leominster, Fitchburg & Gardner Cities)","Franklin & Hampshire (West, North, East) Counties",371,0.0033,0.0031
2500400,2500501,MA,"Worcester & Middlesex Counties (Outside Leominster, Fitchburg & Gardner Cities)",Worcester County (Northwest)--Gardner,56298,0.5051,0.5078
2500400,2500502,MA,"Worcester & Middlesex Counties (Outside Leominster, Fitchburg & Gardner Cities)","Worcester County (Northeast)--Fitchburg, Leominster & Lunenburg",15938,0.143,0.134
2500400,2500601,MA,"Worcester & Middlesex Counties (Outside Leominster, Fitchburg & Gardner Cities)",Middlesex County (Northwest)--Outside Lowell,38854,0.3486,0.3048
2500500,2500501,MA,2500500,Worcester County (Northwest)--Gardner,46,1,0.0004
2500501,2500601,MA,Middlesex County (Outside Lowell City),Middlesex County (Northwest)--Outside Lowell,88377,0.7304,0.6933
2500501,2500603,MA,Middlesex County (Outside Lowell City),"Middlesex County (Northeast)--Billerica, Tewksbury & Dracut",32617,0.2696,0.3075
2500502,2500602,MA,Middlesex County (Far Northeast)--Lowell City,Middlesex County--Lowell,115554,1,1
2500503,2500603,MA,"Middlesex County--Waltham City, Lexington, Burlington, Bedford & Lincoln Towns","Middlesex County (Northeast)--Billerica, Tewksbury & Dracut",333,0.0023,0.0031
2500503,2500604,MA,"Middlesex County--Waltham City, Lexington, Burlington, Bedford & Lincoln Towns",Middlesex County (West Central),148,0.001,0.0012
2500503,2500607,MA,"Middlesex County--Waltham City, Lexington, Burlington, Bedford & Lincoln Towns","Middlesex County--Lexington, Burlington & Wilmington",81540,0.5535,0.5804
2500503,2500608,MA,"Middlesex County--Waltham City, Lexington, Burlington, Bedford & Lincoln Towns","Middlesex County--Woburn, Melrose & Reading",29,0.0002,0.0002
2500503,2500612,MA,"Middlesex County--Waltham City, Lexington, Burlington, Bedford & Lincoln Towns","Middlesex County--Watertown, Arlington & Belmont",271,0.0018,0.0024
2500503,2500613,MA,"Middlesex County--Waltham City, Lexington, Burlington, Bedford & Lincoln Towns",Middlesex County--Newton & Waltham,65002,0.4412,0.422
2500504,2500503,MA,"Middlesex County (South)--Framingham Town, Marlborough City & Natick Town",Worcester County (East Central)--Outside Worcester City,61,0.0004,0.0004
2500504,2500605,MA,"Middlesex County (South)--Framingham Town, Marlborough City & Natick Town",Middlesex County--Framingham & Marlborough,114255,0.7551,1
2500504,2500606,MA,"Middlesex County (South)--Framingham Town, Marlborough City & Natick Town",Middlesex County (Southwest),37000,0.2445,0.3406
2500505,2500607,MA,"Middlesex County--Watertown Town City, Arlington, Belmont & Winchester Towns","Middlesex County--Lexington, Burlington & Wilmington",22970,0.1742,0.1635
2500505,2500610,MA,"Middlesex County--Watertown Town City, Arlington, Belmont & Winchester Towns",Middlesex County (East)--Somerville & Everett,298,0.0023,0.0023
2500505,2500611,MA,"Middlesex County--Watertown Town City, Arlington, Belmont & Winchester Towns",Middlesex County (East)--Cambridge,25,0.0002,0.0002
2500505,2500612,MA,"Middlesex County--Watertown Town City, Arlington, Belmont & Winchester Towns","Middlesex County--Watertown, Arlington & Belmont",108434,0.8226,0.975
2500505,2500613,MA,"Middlesex County--Watertown Town City, Arlington, Belmont & Winchester Towns",Middlesex County--Newton & Waltham,98,0.0007,0.0006
2500506,2500610,MA,Middlesex County (East)--Cambridge City,Middlesex County (East)--Somerville & Everett,26,0.0002,0.0002
2500506,2500611,MA,Middlesex County (East)--Cambridge City,Middlesex County (East)--Cambridge,115784,0.9786,0.9989
2500506,2500612,MA,Middlesex County (East)--Cambridge City,"Middlesex County--Watertown, Arlington & Belmont",2509,0.0212,0.0226
2500507,2500609,MA,Middlesex County (East)--Somerville & Everett Cities,Middlesex County (East)--Malden & Medford,541,0.0042,0.0043
2500507,2500610,MA,Middlesex County (East)--Somerville & Everett Cities,Middlesex County (East)--Somerville & Everett,128877,0.9914,0.9906
2500507,2500611,MA,Middlesex County (East)--Somerville & Everett Cities,Middlesex County (East)--Cambridge,106,0.0008,0.0009
2500507,2500802,MA,Middlesex County (East)--Somerville & Everett Cities,"Boston City--Back Bay, Beacon Hill, Charlestown, East Boston, Central & South End",390,0.003,0.0024
2500507,2500806,MA,Middlesex County (East)--Somerville & Everett Cities,"Suffolk County (North)--Revere, Chelsea & Winthrop",76,0.0006,0.0006
2500508,2500607,MA,Middlesex County (East)--Malden & Medford Cities,"Middlesex County--Lexington, Burlington & Wilmington",34,0.0003,0.0002
2500508,2500609,MA,Middlesex County (East)--Malden & Medford Cities,Middlesex County (East)--Malden & Medford,125331,0.9927,0.9957
2500508,2500610,MA,Middlesex County (East)--Malden & Medford Cities,Middlesex County (East)--Somerville & Everett,893,0.0071,0.0069
2500701,2500701,MA,"Essex County (Northwest)--Lawrence, Haverhill & Methuen Town Cities",Essex County (Northwest)--Haverhill & Methuen,120846,0.5765,1
2500701,2500702,MA,"Essex County (Northwest)--Lawrence, Haverhill & Methuen Town Cities",Essex County (West)--Lawrence & Andover,88756,0.4234,0.7058
2500702,2500702,MA,Essex County (Central)--Amesbury Town City,Essex County (West)--Lawrence & Andover,429,0.0038,0.0034
2500702,2500703,MA,Essex County (Central)--Amesbury Town City,"Essex County (North)--Newburyport, Amesbury & North Andover",82794,0.7394,0.6715
2500702,2500704,MA,Essex County (Central)--Amesbury Town City,"Essex County (Central)--Peabody, Danvers & Saugus",28613,0.2555,0.1682
2500702,2500706,MA,Essex County (Central)--Amesbury Town City,"Essex County (South Coastline)--Salem, Beverly & Gloucester",142,0.0013,0.0009
2500703,2500703,MA,"Essex County (East)--Salem, Beverly, Gloucester & Newburyport Cities","Essex County (North)--Newburyport, Amesbury & North Andover",39501,0.1916,0.3203
2500703,2500704,MA,"Essex County (East)--Salem, Beverly, Gloucester & Newburyport Cities","Essex County (Central)--Peabody, Danvers & Saugus",17362,0.0842,0.1021
2500703,2500706,MA,"Essex County (East)--Salem, Beverly, Gloucester & Newburyport Cities","Essex County (South Coastline)--Salem, Beverly & Gloucester",149333,0.7242,0.905
2500704,2500705,MA,"Essex County (South)--Lynn City, Swampscott & Nahant Towns",Essex County--Lynn & Nahant,103708,0.8728,0.9871
2500704,2500706,MA,"Essex County (South)--Lynn City, Swampscott & Nahant Towns","Essex County (South Coastline)--Salem, Beverly & Gloucester",15111,0.1272,0.0916
2501000,2500608,MA,"Peabody City, Danvers, Reading, North Reading & Lynnfield Towns","Middlesex County--Woburn, Melrose & Reading",42514,0.3047,0.2626
2501000,2500703,MA,"Peabody City, Danvers, Reading, North Reading & Lynnfield Towns","Essex County (North)--Newburyport, Amesbury & North Andover",1011,0.0072,0.0082
2501000,2500704,MA,"Peabody City, Danvers, Reading, North Reading & Lynnfield Towns","Essex County (Central)--Peabody, Danvers & Saugus",95106,0.6816,0.5592
2501000,2500705,MA,"Peabody City, Danvers, Reading, North Reading & Lynnfield Towns",Essex County--Lynn & Nahant,472,0.0034,0.0045
2501000,2500706,MA,"Peabody City, Danvers, Reading, North Reading & Lynnfield Towns","Essex County (South Coastline)--Salem, Beverly & Gloucester",421,0.003,0.0026
2501300,2500603,MA,"Billerica, Andover, Tewksbury & Wilmington Towns","Middlesex County (Northeast)--Billerica, Tewksbury & Dracut",73128,0.5501,0.6894
2501300,2500607,MA,"Billerica, Andover, Tewksbury & Wilmington Towns","Middlesex County--Lexington, Burlington & Wilmington",23240,0.1748,0.1654
2501300,2500702,MA,"Billerica, Andover, Tewksbury & Wilmington Towns",Essex County (West)--Lawrence & Andover,36569,0.2751,0.2908
2501400,2500502,MA,Middlesex (West Central) & Worcester (East) Counties,"Worcester County (Northeast)--Fitchburg, Leominster & Lunenburg",5601,0.0445,0.0471
2501400,2500601,MA,Middlesex (West Central) & Worcester (East) Counties,Middlesex County (Northwest)--Outside Lowell,54,0.0004,0.0004
2501400,2500604,MA,Middlesex (West Central) & Worcester (East) Counties,Middlesex County (West Central),120025,0.953,0.9984
2501400,2500606,MA,Middlesex (West Central) & Worcester (East) Counties,Middlesex County (Southwest),24,0.0002,0.0002
2501400,2500607,MA,Middlesex (West Central) & Worcester (East) Counties,"Middlesex County--Lexington, Burlington & Wilmington",242,0.0019,0.0017
2501600,2500201,MA,Hampden (West & East) & Hampshire (South) Counties--Northampton City,"Franklin & Hampshire (West, North, East) Counties",35194,0.2406,0.2952
2501600,2500301,MA,Hampden (West & East) & Hampshire (South) Counties--Northampton City,Hampshire County (South)--Northampton,75210,0.5143,0.6548
2501600,2500401,MA,Hampden (West & East) & Hampshire (South) Counties--Northampton City,Hampden County (West)--Westfield & Holyoke,6914,0.0473,0.0455
2501600,2500403,MA,Hampden (West & East) & Hampshire (South) Counties--Northampton City,Hampden County (East)--Chicopee,28929,0.1978,0.1841
2501900,2500402,MA,Hampden County (Central)--Springfield City,Hampden County (Central)--Springfield,155929,1,1
2501901,2500201,MA,Hampden County (West of Springfield City)--Westfield & Holyoke Cities,"Franklin & Hampshire (West, North, East) Counties",688,0.0047,0.0058
2501901,2500401,MA,Hampden County (West of Springfield City)--Westfield & Holyoke Cities,Hampden County (West)--Westfield & Holyoke,145143,0.9953,0.9545
2501902,2500403,MA,Hampden County (East of Springfield City)--Chicopee City,Hampden County (East)--Chicopee,128173,1,0.8156
2502400,2500503,MA,"Middlesex (Far Southwest), Norfolk (Northwest) & Worcester (Far East) Counties",Worcester County (East Central)--Outside Worcester City,40571,0.3186,0.2661
2502400,2500507,MA,"Middlesex (Far Southwest), Norfolk (Northwest) & Worcester (Far East) Counties",Worcester County (South),15,0.0001,0.0001
2502400,2500606,MA,"Middlesex (Far Southwest), Norfolk (Northwest) & Worcester (Far East) Counties",Middlesex County (Southwest),53305,0.4186,0.4907
2502400,2500901,MA,"Middlesex (Far Southwest), Norfolk (Northwest) & Worcester (Far East) Counties","Norfolk County (Northwest)--Needham, Wellesley & Westwood",33426,0.2625,0.2845
2502400,2500906,MA,"Middlesex (Far Southwest), Norfolk (Northwest) & Worcester (Far East) Counties","Norfolk County (Southwest)--Franklin, Walpole & Foxborough",10,0.0001,0.0001
2502800,2500607,MA,"Woburn, Melrose Cities, Saugus, Wakefield & Stoneham Towns","Middlesex County--Lexington, Burlington & Wilmington",620,0.0041,0.0044
2502800,2500608,MA,"Woburn, Melrose Cities, Saugus, Wakefield & Stoneham Towns","Middlesex County--Woburn, Melrose & Reading",119375,0.7957,0.7373
2502800,2500704,MA,"Woburn, Melrose Cities, Saugus, Wakefield & Stoneham Towns","Essex County (Central)--Peabody, Danvers & Saugus",28568,0.1904,0.168
2502800,2500705,MA,"Woburn, Melrose Cities, Saugus, Wakefield & Stoneham Towns",Essex County--Lynn & Nahant,879,0.0059,0.0084
2502800,2500806,MA,"Woburn, Melrose Cities, Saugus, Wakefield & Stoneham Towns","Suffolk County (North)--Revere, Chelsea & Winthrop",579,0.0039,0.0047
2503301,2500801,MA,"Boston City--Allston, Brighton & Fenway","Boston City--Allston, Brighton & Fenway",123863,0.9974,0.9996
2503301,2500902,MA,"Boston City--Allston, Brighton & Fenway","Norfolk County--Brookline, Milton & Dedham",317,0.0026,0.0027
2503302,2500802,MA,"Boston City--Back Bay, Beacon Hill, Charlestown, East Boston, Central & South End","Boston City--Back Bay, Beacon Hill, Charlestown, East Boston, Central & South End",161309,1,0.9976
2503303,2500803,MA,Boston City--Dorchester & South Boston,Boston City--Dorchester & South Boston,123203,1,1
2503304,2500804,MA,Boston City--Mattapan & Roxbury,Boston City--Mattapan & Roxbury,138664,1,0.9973
2503305,2500801,MA,"Boston City--Hyde Park, Jamaica Plain, Roslindale & West Roxbury","Boston City--Allston, Brighton & Fenway",49,0.0004,0.0004
2503305,2500804,MA,"Boston City--Hyde Park, Jamaica Plain, Roslindale & West Roxbury",Boston City--Mattapan & Roxbury,382,0.003,0.0027
2503305,2500805,MA,"Boston City--Hyde Park, Jamaica Plain, Roslindale & West Roxbury","Boston City--Hyde Park, Jamaica Plain, Roslindale & West Roxbury",127995,0.9963,0.9982
